"SKU","ProductName","WarehouseName","Loc1","Loc2","Loc3","Loc4","OnHand","ReorderThreshold"
"7060 5X7 Beige/brown MC","MC Series:7060 5X7 Beige/brown MC","Inventory Warehouse","A","No","No","No","5","20"
"7060 5X7 Black/Grey MC","MC Series:7060 5X7 Black/Grey MC","Inventory Warehouse","A","No","No","No","3","20"
"7060 5X7 Black/Red MC","MC Series:7060 5X7 Black/Red MC","Inventory Warehouse","A","No","No","No","4","20"
"7060 5x7 Turquoise/Black MC","MC Series:7060 5x7 Turquoise/Black MC","Inventory Warehouse","A","No","No","No","4","20"
"7110 5X7 Beige/Brown MC","MC Series:7110 5X7 Beige/Brown MC","","","","","","0","20"
"7110 5X7 Black/Red MC","MC Series:7110 5X7 Black/Red MC","","","","","","0","20"
"7110 5X7 Brown/Beige MC","MC Series:7110 5X7 Brown/Beige MC","","","","","","0","20"
"7110 5X7 Lila/Black MC","MC Series:7110 5X7 Lila/Black MC","","","","","","0","20"
"7110 5x7 Turqoise/Black MC","MC Series:7110 5x7 Turqoise/Black MC","","","","","","0","20"
"7005-BRN-M","MC Series:Brown Narrow Swirl Swinged Area Rug","Inventory Warehouse","A","No","No","No","4","20"
"MOON-800-NAVY-810","Moon:MOON-800-NAVY-810","Inventory Warehouse","A","No","No","No","39","20"
"MOON-700-CREAM-810","Moon Solid Shag Collection Modern Plus h Navy Rectangle8' x 10'","Inventory Warehouse","A","No","No","No","40","20"
"MOON-600-BEIGE-23","Moon Solid Shag Collection Modern Plush Beige Rectangle2' x 3'","Inventory Warehouse","A","No","No","No","46","20"
"MOON-600-BEIGE-57","Moon Solid Shag Collection Modern Plush Beige Rectangle5' x 7'","Inventory Warehouse","A","No","No","No","92","20"
"MOON-500-BROWN-23","Moon Solid Shag Collection Modern Plush Brown Rectangle2' x 3'","Inventory Warehouse","A","No","No","No","50","20"
"MOON-500-BROWN-35","Moon Solid Shag Collection Modern Plush Brown Rectangle3' x 5'","Inventory Warehouse","A","No","No","No","22","20"
"MOON-400-GREY-810","Moon Solid Shag Collection Modern Plush Brown Rectangle8' x 10'","Inventory Warehouse","A","No","No","No","80","20"
"MOON-500-BROWN-810","Moon Solid Shag Collection Modern Plush Cream  Rectangle8' x 10'","Inventory Warehouse","A","No","No","No","40","20"
"MOON-700-CREAM-57","Moon Solid Shag Collection Modern Plush Cream Rectangle5' x 7'","Inventory Warehouse","A","No","No","No","70","20"
"MOON-400-GREY-57","Moon Solid Shag Collection Modern Plush Gray Rectangle5' x 7'","Inventory Warehouse","A","No","No","No","171","20"
"MOON-100-RED-810","Moon Solid Shag Collection Modern Plush Red ,Rectangle8' x 10'","Inventory Warehouse","A","No","No","No","38","20"
"MOON-100-RED-23","Moon Solid Shag Collection Modern Plush Red Rectangle2' x 3'","Inventory Warehouse","A","No","No","No","48","20"
"MOON-100-RED-35","Moon Solid Shag Collection Modern Plush Red Rectangle3' x 5'","Inventory Warehouse","A","No","No","No","21","20"
"MOON-300-VIOLET-57","Moon Solid Shag Collection Modern Plush Voilet Rectangle5' x 7'","Inventory Warehouse","A","No","No","No","69","20"
"ZARA-400-BEI-BRW-23","Msrugs ,,Zara Collection Contemporary Transitional Beige Brown Area Rug2' x 3'","","","","","","0","20"
"ZARA-400-BEI-GRY-23","Msrugs Zara Collection Contemporary Transitional Beige Gray Area Rug","","","","","","0","20"
"ZARA-200-BEI-GRY-23","Msrugs Zara Collection Contemporary Transitional Beige Gray AreaRug2' x 3'","","","","","","0","20"
"ZARA-300-GRY-DGR-35","Msrugs Zara Collection Contemporary Transitional Dark Gray Gray Area Rug3 x 5'","","","","","","0","20"
"ZARA-400-GRY-BLU-23","Msrugs Zara Collection Contemporary Transitional Gray Blue AreaRug 2' x 3'","","","","","","0","20"
"ZARA-500-GRY-BLU-35","Msrugs Zara Collection Contemporary Transitional Gray Blue AreaRug3' x 5'","","","","","","0","20"
"ZARA-200-GRY-DGR-35","Msrugs Zara Collection. Contemporary Transitional Dark Gray Gray Area Rug3' x 5'","","","","","","0","20"
"ZARA-500-BEI-GRY-23","Msrugs Zara- Collection Contemporary Transitional Beige Gray Area Rug2' x 3'","","","","","","0","20"
"ZARA-200-GRY-BLU-23","Msrugs ZaraCollection Contemporary Transitional Gray Blue Area Rug2' x 3'","","","","","","0","20"
"ZARA-500-BEI-BRW-23","Msrugs, ZaraCollection Contemporary Transitional Beige Brown Area Rug2' x 3'","","","","","","0","20"
"ZARA-200-BEI-BRW-35","MsrugsZara Collection Contemporary Transitional Beige Brown Area Rug3' x 5'","","","","","","0","20"
"ZARA-400-BEI-GRY-35","MsrugsZaraCollection Contemporary Transitional Beige Gray Area Rug3' x 5'","","","","","","0","20"
"ZARA-400-GRY-BLU-35","MsrugsZaraCollection ContemporaryTransitional Gray Blue Area Rug3' x 5'","","","","","","0","20"
"ZARA-400-BEI-BRW-35","MsrugsZaraCollectionContemporary Transitional Beige Brown Area Rug3' x 5'","","","","","","0","20"
"ZARA-400-GRY-DGR-35","MsrugsZaraCollectionContemporaryTransitional Dark Gray Gray Area Rug3' x 5'","","","","","","0","20"
"7050-BRN-R2","Nairobi:Portrait Brown Shaded Area Rug 7050 R2","Inventory Warehouse","A","No","No","No","41","20"
"MNC-400-BEI-BLU-23","Ocean Crest Blue Beige Area rug2' x 3'","Inventory Warehouse","A","No","No","No","20","20"
"MNC-400-BEI-BLU-810","Ocean Crest Blue Beige Area rug8' x 10'","Inventory Warehouse","A","No","No","No","20","20"
"MNC-400-BEI-BRW-23","Ocean Crest Brown Beige Area rug2' x 3'","Inventory Warehouse","A","No","No","No","20","20"
"MNC-400-BEI-GRY-23","Ocean Crest Gray Beige Area rug2' x 3'","Inventory Warehouse","A","No","No","No","36","20"
"MNC-400-BEI-GRY-35","Ocean Crest Gray Beige Area rug3' x 5'","Inventory Warehouse","A","No","No","No","21","20"
"MNC-400-BEI-RED-23","Ocean Crest Red Beige Area rug2' x 3'","Inventory Warehouse","A","No","No","No","24","20"
"MNC-400-BEI-RED-57","Ocean Crest Red Beige Area rug5' x 7'","Inventory Warehouse","A","No","No","No","44","20"
"MNC-400-BEI-RED-810","Ocean Crest Red Beige Area rug8' x 10'","Inventory Warehouse","A","No","No","No","19","20"
"CSR4043","Orhan Ilhan:Casa Regina 3D Shag Collection - Abstract Floral Spiral Swirl Gray Black Soft Shag Area Rug","Inventory Warehouse","A","No","No","No","2","20"
"CSR3952","Orhan Ilhan:Casa Regina 3D Shag Collection - Abstract Waves Circles Brown Beige Soft Shag Area Rug - 5X7","Inventory Warehouse","A","No","No","No","4","20"
"CSR3943","Orhan Ilhan:Casa Regina 3D Shag Collection - Abstract Waves Red Black Soft Shag Area Rug - 5X7","","","","","","0","20"
"CSR3903","Orhan Ilhan:Casa Regina 3D Shag Collection - Abstract Wishbone Spiral Black Gray Soft Shag Area Rug - 5X7","Inventory Warehouse","A","No","No","No","3","20"
"CSR3592","Orhan Ilhan:Casa Regina 3D Shag Collection - Geometric Floral Brown Beige Soft Shag Area Rug","Inventory Warehouse","A","No","No","No","4","20"
"CSR3533","Orhan Ilhan:Casa Regina 3D Shag Collection - Geometric Trellis Black Grey Soft Shag Area Rug 5X7","Inventory Warehouse","A","No","No","No","1","20"
"CSR3532","Orhan Ilhan:Casa Regina 3D Shag Collection - Geometric Trellis Brown Beige Soft Shag Area Rug - 5X7 (5'3"" x 7'3""","Inventory Warehouse","A","No","No","No","2","20"
"COZY2764","Orhan Ilhan:Cozy Shag Dark Gray Solid Area Rug - 5X7 (5'0"" x 7'0"")","","","","","","0","20"
"COZY2760","Orhan Ilhan:Cozy Shag Red Solid Area Rug - 5X7 (5'0"" x 7'0"")","","","","","","0","20"
"CSR4088","Orhan Ilhan:Crown 3D Shag Collection - Abstract Floral Spiral Swirl Brown Beige Soft Shag Area Rug - 5X7","Inventory Warehouse","A","No","No","No","2","20"
"CSR4053","Orhan Ilhan:Crown 3D Shag Collection - Abstract Lines Red Black Soft Shag Area Rug - 5X7","","","","","","0","20"
"CSR2152-5X7","Orhan Ilhan:Crown Shaggy 3D Gray/Black Area Rug*","Inventory Warehouse","A","No","No","No","3","20"
"CSR2113-5X7","Orhan Ilhan:Crown Shaggy 3D Red/Black Area Rug*","Inventory Warehouse","A","No","No","No","2","20"
"OTH2090-5X7","Orhan Ilhan:Ottohome Collection, Floral Garden Design (Non-Slip) Red Area Rug","Inventory Warehouse","A","No","No","No","2","20"
"MNC-100-BEI-BLU-35","Piano String Blue Beige Area rug3' x 5'","Inventory Warehouse","A","No","No","No","10","20"
"MNC-100-BEI-BRW-35","Piano String Brown Beige Area rug3' x 5'","Inventory Warehouse","A","No","No","No","10","20"
"MNC-100-BEI-BRW-57","Piano String Brown Beige Area rug5' x 7'","Inventory Warehouse","A","No","No","No","40","20"
"MNC-100-BEI-BRW-810","Piano String Brown Beige Area rug8' x 10'","Inventory Warehouse","A","No","No","No","22","20"
"MNC-100-BEI-RED-35","Piano String Red Beige Area rug3' x 5'","Inventory Warehouse","A","No","No","No","5","20"
"Fishnet PP872B 8X10","PP:Fishnet PP872B 8X10","Inventory Warehouse","A","No","No","No","1","20"
"Honeycomb PP870B 8X10","PP:Honeycomb PP870B 8X10","","","","","","0","20"
"PP935A 8X10 Dream","PP:PP935A 8X10 Dream","","","","","","0","20"
"Shimmer PP866C 5.2X8","PP:Shimmer PP866C 5.2X8","","","","","","0","20"
"Ultra PP865D-8X10","PP:Ultra PP865D-8X10","","","","","","0","20"
"Vineyard PP657A-8X10","PP:Vineyard PP657A-8X10","","","","","","0","20"
"Vineyard PP657C-8X10","PP:Vineyard PP657C-8X10","Inventory Warehouse","A","No","No","No","1","20"
"Vineyard PP657D-8X10","PP:Vineyard PP657D-8X10","","","","","","0","20"
"URB4113-5X7","Sculpted Effect Geometric Trellis Grid Pattern Design, Grey Area Rug","Inventory Warehouse","A","No","No","No","1","20"
"9000 5x7 Purple PolyShaggyG","Shaggy:9000 5x7 Purple PolyShaggyG","","","","","","0","20"
"GP SHAGGY 1.64x2.63","Shaggy:GP SHAGGY 1.64x2.63","","","","","","0","20"
"GP SHAGGY 2.63x4.93","Shaggy:GP SHAGGY 2.63x4.93","","","","","","0","20"
"GP SHAGGY 5.26x7.56","Shaggy:GP SHAGGY 5.26x7.56","","","","","","0","20"
"GP SHAGGY 7.90x10.86","Shaggy:GP SHAGGY 7.90x10.86","","","","","","0","20"
"M26_White  5.26x7.56","Shaggy:M26_White  5.26x7.56","Inventory Warehouse","A","No","No","No","50","20"
"M27 _BEIGE 1.64x2.64","Shaggy:M27 _BEIGE 1.64x2.64","Inventory Warehouse","A","No","No","No","20","20"
"M27 _BEIGE 2.63x4.93","Shaggy:M27 _BEIGE 2.63x4.93","Inventory Warehouse","A","No","No","No","4","20"
"M27-BGE-M","Shaggy:M27 _BEIGE 5.26x7.56","Inventory Warehouse","A","No","No","No","41","20"
"M27 _BEIGE 7.90x10.86","Shaggy:M27 _BEIGE 7.90x10.86","Inventory Warehouse","A","No","No","No","1","20"
"M28 _IVORY 1.64x2.65","Shaggy:M28 _IVORY 1.64x2.65","Inventory Warehouse","A","No","No","No","10","20"
"M28 _IVORY 2.63x4.93","Shaggy:M28 _IVORY 2.63x4.93","Inventory Warehouse","A","No","No","No","4","20"
"M33-WHT-M","Shaggy:M28 _IVORY 5.26x7.56","Inventory Warehouse","A","No","No","No","12","20"
"M28 _IVORY 7.90x10.86","Shaggy:M28 _IVORY 7.90x10.86","Inventory Warehouse","A","No","No","No","2","20"
"M28 _L. BROWN 1.64x2.66","Shaggy:M28 _L. BROWN 1.64x2.66","Inventory Warehouse","A","No","No","No","10","20"
"M28 _L. BROWN 2.63x4.93","Shaggy:M28 _L. BROWN 2.63x4.93","Inventory Warehouse","A","No","No","No","4","20"
"M28-LBRN-M","Shaggy:M28 _L. BROWN 5.26x7.56","Inventory Warehouse","A","No","No","No","19","20"
"M28 _L. BROWN 7.90x10.86","Shaggy:M28 _L. BROWN 7.90x10.86","Inventory Warehouse","A","No","No","No","2","20"
"M29 _BLACK 1.64x2.67","Shaggy:M29 _BLACK 1.64x2.67","Inventory Warehouse","A","No","No","No","10","20"
"M29 _BLACK 2.63x4.93","Shaggy:M29 _BLACK 2.63x4.93","Inventory Warehouse","A","No","No","No","4","20"
"M28-BLK-M","Shaggy:M29 _BLACK 5.26x7.56","Inventory Warehouse","A","No","No","No","10","20"
"M29 _BLACK 7.90x10.86","Shaggy:M29 _BLACK 7.90x10.86","Inventory Warehouse","A","No","No","No","1","20"
"M29 _RED 1.64x2.68","Shaggy:M29 _RED 1.64x2.68","","","","","","0","20"
"M29 _RED 2.63x4.93","Shaggy:M29 _RED 2.63x4.93","","","","","","0","20"
"M29-RED-M","Shaggy:M29 _RED 5.26x7.56","Inventory Warehouse","A","No","No","No","4","20"
"M29 _RED 7.90x10.86","Shaggy:M29 _RED 7.90x10.86","","","","","","0","20"
"M30 _GREY 1.64x2.69","Shaggy:M30 _GREY 1.64x2.69","Inventory Warehouse","A","No","No","No","10","20"
"M30 _GREY 2.63x4.93","Shaggy:M30 _GREY 2.63x4.93","Inventory Warehouse","A","No","No","No","4","20"
"M-30-GRY","Shaggy:M30 _GREY 5.26x7.56","Inventory Warehouse","A","No","No","No","12","20"
"M30 _GREY 7.90x10.86","Shaggy:M30 _GREY 7.90x10.86","Inventory Warehouse","A","No","No","No","1","20"
"M31 _D. BROWN 1.64x2.70","Shaggy:M31 _D. BROWN 1.64x2.70","Inventory Warehouse","A","No","No","No","10","20"
"M31 _D. BROWN 2.63x4.93","Shaggy:M31 _D. BROWN 2.63x4.93","Inventory Warehouse","A","No","No","No","4","20"
"M31-DBRN-M","Shaggy:M31 _D. BROWN 5.26x7.56","Inventory Warehouse","A","No","No","No","8","20"
"M31 _D. BROWN 7.90x10.86","Shaggy:M31 _D. BROWN 7.90x10.86","Inventory Warehouse","A","No","No","No","1","20"
"M31 _VIOLET 1.64x2.71","Shaggy:M31 _VIOLET 1.64x2.71","Inventory Warehouse","A","No","No","No","10","20"
"M31 _VIOLET 2.63x4.93","Shaggy:M31 _VIOLET 2.63x4.93","Inventory Warehouse","A","No","No","No","4","20"
"M31 _VIOLET 5.26x7.56","Shaggy:M31 _VIOLET 5.26x7.56","Inventory Warehouse","A","No","No","No","29","20"
"M31 _VIOLET 7.90x10.86","Shaggy:M31 _VIOLET 7.90x10.86","Inventory Warehouse","A","No","No","No","2","20"
"M32 _BLUE 1.64x2.72","Shaggy:M32 _BLUE 1.64x2.72","Inventory Warehouse","A","No","No","No","10","20"
"M32 _BLUE 2.63x4.93","Shaggy:M32 _BLUE 2.63x4.93","Inventory Warehouse","A","No","No","No","4","20"
"M32 _BLUE 7.90x10.86","Shaggy:M32 _BLUE 7.90x10.86","Inventory Warehouse","A","No","No","No","2","20"
"M32 _L. BLUE 1.64x2.73","Shaggy:M32 _L. BLUE 1.64x2.73","Inventory Warehouse","A","No","No","No","10","20"
"M32 _L. BLUE 2.63x4.93","Shaggy:M32 _L. BLUE 2.63x4.93","Inventory Warehouse","A","No","No","No","4","20"
"M32-LBLU-M","Shaggy:M32 _L. BLUE 5.26x7.56","Inventory Warehouse","A","No","No","No","40","20"
"M32 _L. BLUE 7.90x10.86","Shaggy:M32 _L. BLUE 7.90x10.86","Inventory Warehouse","A","No","No","No","2","20"
"G7986-BRN-L","SMC:Architectural Brown/Beige Area Rug L","Inventory Warehouse","A","No","No","No","7","20"
"G7986-BRN-M","SMC:Architectural Brown/Beige Area Rug M","Inventory Warehouse","A","No","No","No","46","20"
"G7986-GRY-M","SMC:Architectural Gray/Black Area Rug M","Inventory Warehouse","A","No","No","No","17","20"
"G9184-BLC-L","SMC:Chalk Fade Black/Grey Area Rug L","Inventory Warehouse","A","No","No","No","77","20"
"G7985-BRN-L","SMC:Duster Hill Brown/Beige Area Rug L","Inventory Warehouse","A","No","No","No","4","20"
"G7985-GRY-M","SMC:Duster Hill Gray/Black Area Rug M","Inventory Warehouse","A","No","No","No","20","20"
"G9180-BLU-M","SMC:Floret Blue Area Rug","Inventory Warehouse","A","No","No","No","51","20"
"G9180-BLU-L","SMC:Floret Blue/Gray/Black Area Rug L","Inventory Warehouse","A","No","No","No","11","20"
"G9180-BRN-L","SMC:Floret Brown/Beige Area Rug L","Inventory Warehouse","A","No","No","No","14","20"
"G9180-BRN-M","SMC:Floret Brown/Beige Area Rug M","Inventory Warehouse","A","No","No","No","19","20"
"G9180-GRY-M","SMC:Floret Grey Area Rug","Inventory Warehouse","A","No","No","No","24","20"
"G7981 2.63x2.63 BLACK\BLUE","SMC:G7981 2.63x2.63 BLACK\BLUE SMC.","Inventory Warehouse","A","No","No","No","58","20"
"G7981 2.63x2.63 BROWN/BEIGE","SMC:G7981 2.63x2.63 BROWN/BEIGE SMC","Inventory Warehouse","A","No","No","No","10","20"
"G7981 2.63x4.93 BLACK D.GREY","SMC:G7981 2.63x4.93 BLACK D.GREY SMC","Inventory Warehouse","A","No","No","No","167","20"
"G7981 2.63x4.93 BLACK\BLUE","SMC:G7981 2.63x4.93 BLACK\BLUE SMC","Inventory Warehouse","A","No","No","No","10","20"
"G7981 2.63x4.93 BROWN/BEIGE","SMC:G7981 2.63x4.93 BROWN/BEIGE SMC","","","","","","0","20"
"G7981 5.26x5.26 BLACK D.GREY","SMC:G7981 5.26x5.26 BLACK D.GREY SMC","Inventory Warehouse","A","No","No","No","4","20"
"G7981 5.26x5.26 BLACK\BLUE","SMC:G7981 5.26x5.26 BLACK\BLUE SMC.","Inventory Warehouse","A","No","No","No","3","20"
"G7981 5.26x5.26 BROWN/BEIGE","SMC:G7981 5.26x5.26 BROWN/BEIGE SMC","Inventory Warehouse","A","No","No","No","4","20"
"G7986 2,63X2.63  BROWN-BEIGE","SMC:G7985 2,63X2.63  BROWN-BEIGE SMC","","","","","","0","20"
"G7986 2,63X4.93  BROWN-BEIGE","SMC:G7985 2,63X4.93  BROWN-BEIGE SMC","Inventory Warehouse","A","No","No","No","10","20"
"G7985 2.63X2.63 BLACK D.GREY","SMC:G7985 2.63X2.63 BLACK D.GREY SMC","","","","","","0","20"
"G7985 2.63X2.63 BROWN/BEIGE","SMC:G7985 2.63X2.63 BROWN/BEIGE SMC","","","","","","0","20"
"G7985 2.63X4.93 BLACK D.GREY","SMC:G7985 2.63X4.93 BLACK D.GREY","Inventory Warehouse","A","No","No","No","10","20"
"G7985 2.63X4.93 BROWN/BEIGE","SMC:G7985 2.63X4.93 BROWN/BEIGE SMC","Inventory Warehouse","A","No","No","No","12","20"
"G7986 5.26X5.26  BROWN-BEIGE","SMC:G7985 5.26X5.26  BROWN-BEIGE SMC","Inventory Warehouse","A","No","No","No","8","20"
"G7985 5.26X5.26 BLACK D.GREY","SMC:G7985 5.26X5.26 BLACK D.GREY SMC","Inventory Warehouse","A","No","No","No","4","20"
"G7985 5.26X5.26 BROWN/BEIGE","SMC:G7985 5.26X5.26 BROWN/BEIGE SMC","","","","","","0","20"
"G7986 2,63X2.63  BLACK-BLUE","SMC:G7986 2,63X2.63  BLACK-BLUE SMC","Inventory Warehouse","A","No","No","No","10","20"
"G7986 2,63X4.93  BLACK-BLUE","SMC:G7986 2,63X4.93  BLACK-BLUE SMC","","","","","","0","20"
"G7986 2.63X2.63 BROWN/BEIGE","SMC:G7986 2.63X2.63 BROWN/BEIGE SMC","","","","","","0","20"
"G7986 2.63X4.93 BLACK-BLUE","SMC:G7986 2.63X4.93 BLACK-BLUE","","","","","","0","20"
"G7986 2.63X4.93 BLACK-D.GRAY","SMC:G7986 2.63X4.93 BLACK-D.GRAY","Inventory Warehouse","A","No","No","No","10","20"
"G7986 5.26X5.26  BLACK-BLUE","SMC:G7986 5.26X5.26  BLACK-BLUE SMC","Inventory Warehouse","A","No","No","No","4","20"
"G7986 5.26X5.26 BROWN/BEIGE","SMC:G7986 5.26X5.26 BROWN/BEIGE SMC","Inventory Warehouse","A","No","No","No","4","20"
"G7988 2,63X2.63  BROWN-BEIGE","SMC:G7988 2,63X2.63  BROWN-BEIGE SMC","","","","","","0","20"
"G7988 2.63X2.63 BLACK D.GREY","SMC:G7988 2.63X2.63 BLACK D.GREY SMC","","","","","","0","20"
"G7988 2.63X2.63 BROWN/BEIGE","SMC:G7988 2.63X2.63 BROWN/BEIGE SMC","","","","","","0","20"
"G7988 2.63X4.93 BLACK D.GREY","SMC:G7988 2.63X4.93 BLACK D.GREY SMC","Inventory Warehouse","A","No","No","No","12","20"
"G7988 2.63X4.93 BROWN/BEIGE","SMC:G7988 2.63X4.93 BROWN/BEIGE SMC","Inventory Warehouse","A","No","No","No","7","20"
"G7988 5.26X5.26  BROWN-BEIGE","SMC:G7988 5.26X5.26  BROWN-BEIGE SMC","Inventory Warehouse","A","No","No","No","4","20"
"G7988 5.26X5.26 BLACK D.GREY","SMC:G7988 5.26X5.26 BLACK D.GREY SMC","Inventory Warehouse","A","No","No","No","4","20"
"G7988 5.26X5.26 BROWN/BEIGE","SMC:G7988 5.26X5.26 BROWN/BEIGE SMC","Inventory Warehouse","A","No","No","No","4","20"
"G7988 8X10  BLACK D.GREY","SMC:G7988 8X10  BLACK D.GREY","Inventory Warehouse","A","No","No","No","10","20"
"G9180 2,63X2.63  BLACK-BLUE","SMC:G9180 2,63X2.63  BLACK-BLUE SMC","","","","","","0","20"
"G9180 2,63X4.93  BLACK-BLUE","SMC:G9180 2,63X4.93  BLACK-BLUE SMC","Inventory Warehouse","A","No","No","No","14","20"
"G9180 2.63X2.63 BLACK D.GREY","SMC:G9180 2.63X2.63 BLACK D.GREY SMC","","","","","","0","20"
"G9180 2.63X2.63 BROWN/BEIGE","SMC:G9180 2.63X2.63 BROWN/BEIGE SMC","","","","","","0","20"
"G9180 2.63X4.93 BLACK D.GREY","SMC:G9180 2.63X4.93 BLACK D.GREY SMC","","","","","","0","20"
"G9180 2.63X4.93 BROWN/BEIGE","SMC:G9180 2.63X4.93 BROWN/BEIGE SMC","Inventory Warehouse","A","No","No","No","10","20"
"G9180 5.26X5.26  BLACK-BLUE","SMC:G9180 5.26X5.26  BLACK-BLUE SMC","Inventory Warehouse","A","No","No","No","4","20"
"G9180 5.26X5.26 BROWN/BEIGE","SMC:G9180 5.26X5.26 BROWN/BEIGE SMC","Inventory Warehouse","A","No","No","No","3","20"
"G9185 7.90X9.80 BLACK-D.GRAY","SMC:G9185 7.90X9.80 BLACK-D.GRAY","","","","","","0","20"
"G9185 8X10 BLACK-D.GRAY","SMC:G9185 8X10 BLACK-D.GRAY","Inventory Warehouse","A","No","No","No","14","20"
"G7988-BRN-M","SMC:Graze Plain Brown/Beige Area Rug M","Inventory Warehouse","A","No","No","No","23","20"
"G7988-GRY-M","SMC:Graze Plain Gray/Black Area Rug M","Inventory Warehouse","A","No","No","No","26","20"
"G7981-BLU-M","SMC:Illusional Pond Blue Area Rug","Inventory Warehouse","A","No","No","No","9","20"
"G7981-BRN-M","SMC:Illusional Pond Brown Area Rug G7981-BRN-M","Inventory Warehouse","A","No","No","No","14","20"
"G7981-BRN-L","SMC:Illusional Pond Brown/Beige Area Rug L","Inventory Warehouse","A","No","No","No","10","20"
"G7981-GRY-M","SMC:Illusional Pond Grey Area Rug G7981-GRY-M","Inventory Warehouse","A","No","No","No","15","20"
"SMC 2206 5X7 Grey/Turquoise","SMC:SMC 2206 5X7 Grey/Turquoise","","","","","","0","20"
"SMC 2206 5X7 Red/Ivory","SMC:SMC 2206 5X7 Red/Ivory","","","","","","0","20"
"SMC 2206 5X7 Red/Turquoise","SMC:SMC 2206 5X7 Red/Turquoise","","","","","","0","20"
"SMC 2206 5X7 Turquoise/Ivory","SMC:SMC 2206 5X7 Turquoise/Ivory","","","","","","0","20"
"SMC 30119 5X7 Black/Turquoise","SMC:SMC 30119 5X7 Black/Turquoise","","","","","","0","20"
"SMC 30119 5X7 Red/Turquoise","SMC:SMC 30119 5X7 Red/Turquoise","","","","","","0","20"
"SMC 30122 5x7  Black/Turquoise","SMC:SMC 30122 5x7  Black/Turquoise","","","","","","0","20"
"SMC 30122 5x7 Grey/Turquoise","SMC:SMC 30122 5x7 Grey/Turquoise","","","","","","0","20"
"Terry towel for Bath 70x140","Terry towel for Bath 70x140","","","","","","0","20"
"TWL-WHT-B 27*55","Towel:Context Towels  White B","Inventory Warehouse","A","No","No","No","56539","20"
"TWL-ORG-B","Towel:Orange Bath Towel","Inventory Warehouse","A","No","No","No","8331","20"
"TWL-ORG-H","Towel:Orange Hand Towel","Inventory Warehouse","A","No","No","No","8760","20"
"TWL-PNK-B","Towel:Pink Bath Towel","Inventory Warehouse","A","No","No","No","6676","20"
"TWL-PNK-H","Towel:Pink Hand Towel","Inventory Warehouse","A","No","No","No","13276","20"
"TWL-DBRN-H 16*28","Towel:TWL-DBRN-H","Inventory Warehouse","A","No","No","No","21649","20"
"TWL-GRY-B 28*55","Towel:TWL-GRY-B","Inventory Warehouse","A","No","No","No","19260","20"
"TWL-GRY-H 16*28","Towel:TWL-GRY-H","Inventory Warehouse","A","No","No","No","21839","20"
"TWL-TRQ-B 28*55","Towel:TWL-TRQ-B","Inventory Warehouse","A","No","No","No","17857","20"
"TWL-TRQ-H 16*28","Towel:TWL-TRQ-H","Inventory Warehouse","A","No","No","No","15732","20"
"Towels-thin","Towels For feet Thin","","","","","","0","20"
"Top Seal White (TSW) - by gallon","Trash:TSW Top Seal White","","","","","","0","20"
"TRKM","TRKM","Inventory Warehouse","A","No","No","No","7","20"
"TWL-DBRN-B 28*55","TWL-DBRN-B","Inventory Warehouse","A","No","No","No","22672","20"
"URB4141-5X7","urban:Sculpted Effect Abstract Checkered Tiles Design, Beige Brown Area Rug","Inventory Warehouse","A","No","No","No","1","20"
"URB4151-5X7","urban:Sculpted Effect Damask Design, Light Grey Area Rug","","","","","","0","20"
"ZARA-200-BEI-BRW-57","ZARA-200-BEI-BRW-57","","","","","","0","20"
"ZARA-200-BEI-BRW-810","ZARA-200-BEI-BRW-810","","","","","","0","20"
"ZARA-200-BEI-GRY-57","ZARA-200-BEI-GRY-57","","","","","","0","20"
"ZARA-200-BEI-GRY-810","ZARA-200-BEI-GRY-810","","","","","","0","20"
"ZARA-200-GRY-DGR-57","ZARA-200-GRY-DGR-57","","","","","","0","20"
"ZARA-300-BEI-BRW-810","ZARA-300-BEI-BRW-810","","","","","","0","20"
"ZARA-300-BEI-GRY-810","ZARA-300-BEI-GRY-810","","","","","","0","20"
"ZARA-300-GRY-BLU-810","ZARA-300-GRY-BLU-810","","","","","","0","20"
"ZARA-400-BEI-BRW-57","ZARA-400-BEI-BRW-57","","","","","","0","20"
"ZARA-400-BEI-BRW-810","ZARA-400-BEI-BRW-810","","","","","","0","20"
"ZARA-400-BEI-GRY-810","ZARA-400-BEI-GRY-810","","","","","","0","20"
"ZARA-400-GRY-BLU-810","ZARA-400-GRY-BLU-810","","","","","","0","20"
"ZARA-400-GRY-DGR-57","ZARA-400-GRY-DGR-57","","","","","","0","20"
"ZARA-500-BEI-BRW-57","ZARA-500-BEI-BRW-57","","","","","","0","20"
"ZARA-600-BEI-BRW-57","ZARA-600-BEI-BRW-57","","","","","","0","20"
"ZARA-600-GRY-BLU-35","ZARA-600-GRY-BLU-35","","","","","","0","20"
"KLM-750-BLU-RED-35","Area Rugs Carpet By MSRUGS Made From Turkey[Blue Red,3' x 5']","Inventory Warehouse","A","No","No","No","30","0"
"TWL-GREEN-B1","Msrugs 100% Cotton Lightweight Bath Towels Set 27''x55'' Highly Absorbent Shower Drying Towels Durable Dobby Borders Clearance (1, Green)","","","","","","0","0"
"7501-RED-BLC-2x7","Rug Carpet Pad Protects Floor From Dust & Dirt Particle - Multi Size and Color[Red,2'x7']","","","","","","0","0"
